Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52)
2.0564389406666522e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951999515,0.11866996602996249,0.022821567693054164,5.095638465025916e-80,5.077371003576807e-52,2.1125614961134566e-29,5.902197127274873e-56,2.1016777164533227e-39,1.9278855031459235e-41,1.8149709663857848e-16,1.0292021040737007e-81,1.814970965361457e-16,5.281148208136889e-54,2.3335549562061073e-53,2.007739430186862e-58,2.5872440405822834e-77,8.222721004287617e-41,6.893953348240908e-54,2.366759957863228e-30,1.8542344342909684e-15,8.988112475025337e-82,1.8767895088822832e-56,7.929625570955057e-16,2.4456343999360046e-16,2.4837046653767367e-23,1.8542343845144788e-15,1.5348868479682765e-30,5.331783414315702e-32,7.310862806834524e-39,4.862324844713624e-31,3.657988579401304e-44,1.3952645372960602e-55,3.711927225297528e-55
4.114664535495482e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795199904,0.11866996602995966,0.022821567693054042,6.533399460184747e-78,8.131656695074405e-51,8.477097129594127e-29,9.45148992259042e-55,1.6830466712797521e-38,1.543528651735948e-40,3.6315187993048765e-16,6.597073927845495e-80,3.6315187952048977e-16,8.459015067458536e-53,3.738034012422547e-52,3.2150957643354065e-57,8.287742136342002e-76,6.583177894191932e-40,2.2090425154609936e-52,9.473207771864593e-30,3.710079900840424e-15,1.1524155333077746e-79,6.013147039459117e-55,1.5866140421499566e-15,4.893393590836229e-16,9.941290645088555e-23,3.710079701604742e-15,1.228842623996073e-29,4.268673008895577e-31,5.854778854996703e-38,1.946197645097279e-30,2.9286158284473568e-43,2.2343083970438697e-54,1.189283057265984e-53
8.231115725153141e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795199809,0.118669966029954,0.022821567693053796,8.369799724901779e-76,1.3016949996895418e-49,3.409025123491619e-28,1.5129449994500047e-53,1.3471194244237255e-37,1.2353688801009255e-39,7.264614471436279e-16,4.225387865999103e-78,7.264614455031027e-16,1.354177020247891e-51,5.984335926271033e-51,5.14655687707797e-56,2.6542140707508117e-74,5.268545197314497e-39,7.074087427254719e-51,3.7905170399596394e-29,7.421771000028552e-15,1.476335141047452e-77,1.9253981017127888e-53,3.173916995371384e-15,9.78891197263637e-16,3.9778105808569767e-22,7.421770202826293e-15,9.834473594105526e-29,3.416242666406092e-30,4.686451022552969e-37,7.787330011959255e-30,2.3437839313862575e-42,3.5765637804887883e-53,3.8080530667580076e-52
1.6464018104468462e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795199619,0.11866996602994268,0.022821567693053307,1.0717888893768188e-73,2.0832177385204238e-48,1.3774999137462392e-27,2.421496126809779e-52,1.0779683690467165e-36,9.886057812581628e-39,1.4530805840871965e-15,2.7052919100683798e-76,1.4530805775240272e-15,2.1672709466559566e-50,9.577731156715284e-50,8.237158245250044e-55,8.501808635205257e-73,4.2156400264451543e-38,2.2645624297259627e-49,1.5164536306363833e-28,1.4845153862761795e-14,1.8905107089205696e-75,6.163198724631623e-52,6.348522834264338e-15,1.957994873623543e-15,1.5913827795279935e-21,1.484515067343353e-14,7.869069712649376e-28,2.7335242577946925e-29,3.7505183622458804e-36,3.11544259926913e-29,1.875385172208933e-41,5.72435544595596e-52,1.2189523039890745e-50
3.29298228630991e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951992387,0.11866996602992003,0.02282156769305233,1.3721889192273586e-71,3.333558311228798e-47,5.619799965253355e-27,3.875721150110482e-51,8.624837250132475e-36,7.911565094741627e-38,2.9063188680434826e-15,1.7317206548836215e-74,2.906318841788672e-15,3.468103302514575e-49,1.5326629340876465e-48,1.318396763336571e-53,2.725050700610841e-71,3.372837674540259e-37,7.247986190021578e-48,6.066308133033314e-28,2.969192224565717e-14,2.4203813568947604e-73,1.9725434057319917e-50,1.2697734241850653e-14,3.9162022263428625e-15,6.366045415261867e-21,2.969190948730487e-14,6.295848132658226e-27,2.1870447743233797e-28,3.001447572558178e-35,1.246281274639581e-28,1.500453673581853e-40,9.16210540371624e-51,3.901245561893306e-49
6.586143238036038e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795198479,0.11866996602987473,0.02282156769305037,1.7566142060713842e-69,5.334038161433314e-46,2.3354963641962974e-26,6.204456407457383e-50,6.900304100163191e-35,6.332701314503129e-37,5.812795476232643e-15,1.1084077771169778e-72,5.812795371209142e-15,5.549339699386339e-48,2.4524492081600725e-47,2.1105577356164966e-52,8.747429288259138e-70,2.6984069229469117e-36,2.3195758172165227e-46,2.4266219356475208e-27,5.938546964117084e-14,3.098462766876819e-71,6.312726102121431e-49,2.539615597622503e-14,7.832616931779538e-15,2.5465187620731062e-20,5.938541860567774e-14,5.036909005908182e-26,1.7497472448812158e-27,2.4023549287550037e-34,4.985350447042305e-28,1.200424852041435e-39,1.4667170373964206e-49,1.248492738838086e-47
1.3172465141488295e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795196959,0.11866996602978414,0.022821567693046454,2.2486556631627876e-67,8.534791504789587e-45,1.0042066684183643e-25,9.936946825797394e-49,5.520414052359619e-34,5.0713194308341834e-36,1.1625748853717215e-14,7.0941472682427145e-71,1.1625748433614813e-14,8.879238448501451e-47,3.924093924963592e-46,3.3802283089786115e-51,2.816431095882212e-68,2.158790678493522e-35,8.599730818252059e-45,9.706684765542013e-27,1.1877260695128245e-13,3.96636656063812e-69,2.020214600618156e-47,5.0792995121781583e-14,1.5665446342645032e-14,1.01862581045733e-19,1.187724028049652e-13,4.029609074098301e-25,1.3998764044916502e-26,1.9236166235750762e-33,1.9941987480320206e-27,9.603705615287786e-39,2.349064937983831e-48,3.9953171212924944e-46
2.634510894839281e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951939185,0.11866996602960295,0.02282156769303862,2.8785375854543377e-65,1.3656104269259358e-43,4.576782436924182e-25,1.5929954583424195e-47,4.416394826853146e-33,4.065164737039693e-35,2.3251656253110638e-14,4.5403576846642867e-69,2.3251654572685102e-14,1.4207002702216726e-45,6.278769363427169e-45,5.418834292827953e-50,9.122935804095338e-67,1.7270752833994988e-34,2.76371370473642e-43,3.8827130348130295e-26,2.375470516485862e-13,5.0774048719263675e-67,6.4652233857914344e-46,1.0158665612013233e-13,3.133110516434458e-14,4.074525342839476e-19,2.375462350538765e-13,3.2237034749097837e-24,1.1199870267358271e-25,1.5415926464564706e-32,7.977020145400465e-27,7.683181857993657e-38,3.765777318280202e-47,1.278517500183465e-44
5.269039656220184e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951878384,0.11866996602924056,0.022821567693022956,3.685044329633191e-63,2.185067305941427e-42,2.278650530406541e-24,2.558633454180781e-46,3.533133735721922e-32,3.265048655229664e-34,4.6503473629588686e-14,2.9058561852114815e-67,4.6503466907861644e-14,2.2731334030693364e-44,1.004645851878757e-43,8.70347048176722e-49,2.9902740673586806e-65,1.3817040295356661e-33,8.844987646237875e-42,1.5530928186029653e-25,4.75096621358525e-13,6.499988784953286e-65,2.0691551462994015e-44,2.0317390894583644e-13,6.266242280761794e-14,1.6298029490036177e-18,4.750933549544002e-13,2.578942814554252e-23,8.96111115857092e-25,1.237563855311535e-31,3.19093953920915e-26,6.1467839326148276e-37,6.0484038181942796e-46,4.0912402580916774e-43
1.053809717898199e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795175678,0.11866996602851577,0.022821567692991623,4.7180853433964465e-61,3.496358246908523e-41,1.2697965082690312e-23,4.1253960691755846e-45,2.8265020424694396e-31,2.632682274231352e-33,9.300711869326224e-14,1.8597492192806086e-65,9.300709180636011e-14,3.637008704138391e-43,1.6075483625477537e-42,1.4032092079140005e-47,1.0027411566468803e-63,1.1054235125581077e-32,2.8303165019399827e-40,6.212384715188274e-25,9.501984820957977e-13,8.322152745641632e-63,6.623016165351435e-43,4.0634813791367055e-13,1.2532505809366162e-13,6.519104555322973e-18,9.501854163770916e-13,2.0631039441588688e-22,7.170768969119364e-24,9.969028464726236e-31,1.2764713345484155e-25,4.917765140804359e-36,9.751464656166175e-45,1.309167884868854e-41
1.5807154701743795e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795163518,0.118669966027791,0.02282156769296029,3.122822622603303e-60,1.3071730177635595e-40,3.224611353897824e-23,1.5248290484118698e-44,8.391160157555315e-31,7.567167884281913e-33,1.395107740676061e-13,1.0559096968020295e-64,1.395107169330058e-13,1.3759520249771223e-42,6.128997481589875e-42,5.186314532561493e-47,4.672157635576024e-63,3.16092817520377e-32,1.2512436810709258e-39,1.3201323930575352e-24,1.425303064138816e-12,5.508295200938915e-62,3.098700633683536e-42,6.095220901983597e-13,1.879876933792023e-13,1.3852925711257985e-17,1.4252752994322496e-12,5.899099646539289e-22,2.050698624441816e-23,2.97110598772517e-30,2.7126594195563763e-25,1.4062345344249e-35,3.604174826275333e-44,6.124524213013634e-41
2.10762122245056e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951513576,0.11866996602706621,0.022821567692928958,1.4101591539884115e-59,3.405724780563441e-40,6.32744817951439e-23,3.884593258399779e-44,1.8283844667426254e-30,1.6052816791930644e-32,1.860144397525728e-13,4.060810202608306e-64,1.860143422877999e-13,3.581587757765486e-42,1.6491167589906978e-41,1.3211708255337063e-46,1.4318279199654468e-62,6.667529045910734e-32,4.275761352110219e-39,2.251990891722302e-24,1.9004103676113435e-12,2.4873564199703753e-61,9.997665022541151e-42,8.12695765800332e-13,2.5065032866423996e-13,2.3631185139038704e-17,1.9003630041307085e-12,1.244273756090415e-21,4.3261032767094963e-23,6.5005717954134e-30,4.6277391648466975e-25,2.966278760303538e-35,9.181329766476812e-44,1.97579425312787e-40
3.161432727002921e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795127037,0.11866996602561666,0.022821567692866297,1.630800940491037e-58,1.277322772999971e-39,1.5956838216877496e-22,1.3717783618441807e-43,5.307201660645292e-30,4.440123430151256e-32,2.790217953207597e-13,3.090583825927688e-63,2.790215935328426e-13,1.3143856367290927e-41,6.670748859238123e-41,4.664761900261629e-46,6.7929971768170506e-62,1.8212153937963817e-31,2.628935901120013e-38,4.662461008374813e-24,2.85063136185816e-12,2.876542818931777e-60,5.504437230595855e-41,1.2190424676482518e-12,3.7597559923313477e-13,4.8924398884699736e-17,2.8505333010913786e-12,3.3984183332312366e-21,1.181859196773746e-22,1.9029334276101358e-29,9.582145867919988e-25,8.102434933681604e-35,3.2417195817595108e-43,1.0875414508736963e-39
4.215244231555282e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951027154,0.11866996602416711,0.022821567692803635,7.338397690155686e-58,3.325638820250559e-39,3.1761120042549693e-22,3.4570938132179e-43,1.1606185695449739e-29,9.395765794892071e-32,3.7202918880439134e-13,1.1670005419284943e-62,3.7202884561688103e-13,3.4082858176341807e-41,1.8070463053871194e-40,1.1754079540437341e-45,2.0836567852008672e-61,3.810799749687693e-31,8.8251906898334e-38,7.929623677995471e-24,3.800862364239828e-12,1.2944078363858592e-59,1.7667624785572772e-40,1.625388152038787e-12,5.013008698001797e-13,8.320600905305052e-17,3.800695587547405e-12,7.110480000964194e-21,2.4733385253450767e-22,4.1911055936215626e-29,1.6298414137064459e-24,1.6954193406675726e-34,8.16834469913458e-43,3.4901574979128915e-39
5.2690557361076434e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795078394,0.11866996602271757,0.022821567692740973,2.614245200783977e-57,7.271621601147832e-39,5.57528860042915e-22,7.399621815704578e-43,2.177465460621628e-29,1.7302210050720384e-31,4.650366229113972e-13,3.5696074781632417e-62,4.650360985998534e-13,7.452104732151193e-41,4.0597732794126876e-40,2.515391492298107e-45,5.3373934417206835e-61,6.9378091961932255e-31,2.384927453608213e-37,1.2114670191392741e-23,4.75110408999697e-12,4.611223888190913e-59,4.617182499625133e-40,2.031732746299284e-12,6.266261403652426e-13,1.271175009169234e-16,4.75084929139225e-12,1.2944082208254225e-20,4.503532127530083e-22,7.919996664729445e-29,2.490294916397303e-24,3.08667154850886e-34,1.7480364369775654e-42,9.11951534637978e-39
7.376678745212365e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667950297515,0.11866996601981847,0.022821567692615646,3.752913268711172e-56,2.747716633490393e-38,1.3946229718737434e-21,2.7853941567458756e-42,5.9578509906613e-29,4.697223810466518e-31,6.510516155451135e-13,3.1588602227970565e-61,6.510506073191344e-13,2.866370709662176e-40,1.5746926957581747e-39,9.460541018983096e-45,3.259975563446954e-60,1.8320701986473504e-30,1.337131463533194e-36,2.3296063868015587e-23,6.6516203877932885e-12,6.619701652003309e-58,2.5843703503494536e-39,2.8444185959739533e-12,8.772766814892971e-13,2.444313430529107e-16,6.651130412629123e-12,3.4174204444279015e-20,1.189723840807932e-21,2.2064775164704163e-28,4.78991356456855e-24,8.151348168150076e-34,6.574444921984645e-42,5.101145625222745e-38
9.484301754317087e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794981108,0.11866996601691937,0.02282156769249032,1.8747479789861227e-55,7.23274462712232e-38,2.801455251323323e-21,7.388801417010926e-42,1.2559702080314237e-28,9.97591441981911e-31,8.37066773167111e-13,1.3055301721106364e-60,8.370651196896157e-13,7.613730308312495e-40,4.1908667510148135e-39,2.507514192194067e-44,1.1624550997318723e-59,3.798868866345955e-30,4.468916559651861e-36,3.820545472375969e-23,8.552180244567744e-12,3.3068369529034557e-57,8.546384875478264e-39,3.6571000180960015e-12,1.1279272226053004e-12,4.0084904220507875e-16,8.55137667642551e-12,7.084794803922722e-20,2.467829068032306e-21,4.725542612083308e-28,7.857284201867696e-24,1.6902810613033255e-33,1.7425493031089526e-41,1.6861754658713287e-37
1.369954777252653e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667948838216,0.11866996601112118,0.02282156769223967,3.056940097108628e-54,3.2272674988073133e-37,8.100096186222259e-21,3.4504378266876185e-41,3.8309790843604e-28,3.156271567662275e-30,1.2090975832907757e-12,1.3786748087357848e-59,1.2090941553831396e-12,3.455083908877882e-39,1.8792977547523002e-38,1.1675180389903475e-43,9.915566111110613e-59,1.1418208729296942e-29,2.963767255616125e-35,7.92066052684445e-23,1.235343063513604e-11,5.392086051984027e-56,5.729619328201716e-38,5.2824495816902874e-12,1.6292283048131543e-12,8.309527105287809e-16,1.235176464996663e-11,2.128511127857137e-19,7.423848667842702e-21,1.4924570644844531e-27,1.6297679921329602e-23,5.080925971888354e-33,8.113373185229006e-41,1.1289747385848269e-36
2.2130039808945417e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794689242,0.11866996599952478,0.02282156769173837,1.1700066951029694e-52,2.3615445490261693e-36,3.362085031566698e-20,2.8367092896201794e-40,1.6621848593819697e-27,1.4994814001693956e-29,1.9531611829409767e-12,3.0905829917356347e-58,1.953152270583304e-12,2.586386811932904e-38,1.3653768121198861e-37,9.506289712267267e-43,1.9367138044433e-57,4.912579236097801e-29,3.591057302928444e-34,2.0593770414437762e-22,1.9956454239145773e-11,2.0637554255103585e-54,7.148067848919871e-37,8.533095587603747e-12,2.631830469132231e-12,2.160057238000957e-15,1.9952122407075164e-11,9.148624408002167e-19,3.200089977873279e-20,6.942047567514671e-27,4.241872240610359e-23,2.1864687759531454e-32,6.6060219288085566e-40,1.404441632011148e-35
3.899102388178319e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794300062,0.11866996597633199,0.022821567690735768,7.788660787213446e-51,2.460486097375066e-35,1.8461380497830384e-19,3.6699650548524664e-39,9.39600614096958e-27,1.0060147485268804e-28,3.441296298976477e-12,1.1313704257314406e-56,3.441268676260635e-12,2.750444640370964e-37,1.403476694665356e-36,1.1946963112602076e-41,7.04923320766222e-56,2.770543346843063e-28,6.619175548055711e-33,6.383109644949654e-22,3.516459368185791e-11,1.373828941126059e-52,1.370070424786256e-35,1.5034175123432374e-11,4.6370347973837065e-12,6.692448227314345e-15,3.5151165360828394e-11,5.148705072585108e-18,1.8118735453164988e-19,4.458206989945797e-26,1.3176772435536723e-22,1.2336349473642452e-31,8.30171426135241e-39,2.6759409159752853e-34
5.585200795462097e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966793910855,0.1186699659531392,0.022821567689733167,5.8915757959127445e-50,9.460793474583923e-35,5.212263741118852e-19,1.5697644855550648e-38,2.678763901185616e-26,3.2317323720354315e-28,4.929441969599893e-12,7.028867441674027e-56,4.929385315674384e-12,1.0474850126992939e-36,5.439010403873768e-36,5.008016183345154e-41,4.454923811128911e-55,7.900988814512998e-28,3.46247037357191e-32,1.309228776927603e-21,5.037552401878112e-11,1.0392052621634045e-51,6.878719776318985e-35,2.1534971367588084e-11,6.642239125119395e-12,1.3721938172123585e-14,5.034797847624824e-11,1.4660645643294496e-17,5.181517084152294e-19,1.3922108530002306e-25,2.7078884403912046e-22,3.519167823721517e-31,3.4798918701214196e-38,1.3394963956031448e-33
7.271299202745875e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667935216184,0.1186699659299464,0.022821567688730567,2.8432255466742507e-49,2.5476113468932163e-34,1.1165736136557253e-18,4.651204160349136e-38,5.768903206612786e-26,7.732345542974937e-28,6.417598193327899e-12,2.8130048729338836e-55,6.417502188871663e-12,2.7895929817714368e-36,1.4769852695682037e-35,1.4526003216376713e-40,1.832999790454985e-54,1.702869381890231e-27,1.183454942855014e-31,2.2186861247063605e-21,6.558924699342474e-11,5.0151182524630045e-51,2.299264556528575e-34,2.803548433366537e-11,8.647443452338992e-12,2.3245997707322737e-14,6.554256209267363e-11,3.155183571024168e-17,1.1196574853890527e-18,3.255031210124943e-25,4.597629946076307e-22,7.587004965884367e-31,1.0093385995932322e-37,4.4635278813531015e-33
8.957397610029651e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966793132355,0.1186699659067536,0.022821567687727966,1.0604199286662191e-48,5.624891347639602e-34,2.046165280064378e-18,1.1266272041093188e-37,1.0608046802199314e-25,1.5649451091777976e-27,7.905764968633228e-12,8.775767201293649e-55,7.905619295901326e-12,6.10027667797313e-36,3.2835734721440504e-35,3.4389512457723077e-40,5.935683386522565e-54,3.134335187878968e-27,3.1740797713009155e-31,3.3666779546374296e-21,8.08057644088681e-11,1.8704570636883378e-50,6.1149133180390785e-34,3.4535714035559375e-11,1.0652647779042168e-11,3.526201572479297e-14,8.073491655959739e-11,5.799112066184936e-17,2.0661067956843185e-18,6.460715120035496e-25,6.989900748026395e-22,1.3968995651801975e-30,2.389504029575745e-37,1.183209804238509e-32
1.2329594424597207e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667923537443,0.11866996586036802,0.02282156768572276,9.374678744544678e-48,1.9149092482826777e-33,5.1876448044366866e-18,4.607769415823554e-37,2.700820035264013e-25,4.7203774214325005e-27,1.0882130168322992e-11,5.445041208129169e-54,1.0881854211639321e-11,2.0442404724371482e-35,1.1296282691712997e-34,1.3351451687502343e-39,4.0779685962062147e-53,7.99744025944292e-27,1.4791594126818557e-30,6.37824652206877e-21,1.1124718924548064e-10,1.6535839584442145e-49,2.8510413943735217e-33,4.753532369808238e-11,1.4663056430897992e-11,6.676026037637222e-14,1.111129393386543e-10,1.475372870600992e-16,5.298008461582927e-18,1.8892770089834107e-24,1.3293720636672456e-21,3.5664473932729346e-30,9.276666203554412e-37,5.476191216059433e-32
1.5701791239164762e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966791575022,0.11866996581398243,0.022821567683717556,4.330587730292436e-47,4.870259565310904e-33,1.0549959060334007e-17,1.366521868907121e-36,5.506850214845007e-25,1.1094021271917826e-26,1.3858537556442622e-11,2.0623774755483546e-53,1.3858090063281167e-11,5.140671050158057e-35,2.8928721159144852e-34,3.781111593047914e-39,1.6650752852645342e-52,1.6343204449988016e-26,4.695322492567823e-30,1.0343894371655342e-20,1.4169981297656437e-10,7.63865142935519e-49,9.025797281828684e-33,6.053380046609635e-11,1.867346508068407e-11,1.081957748308436e-13,1.414820496115815e-10,3.006354458227972e-16,1.0877977162768384e-17,4.34001771523131e-24,2.1645193766482216e-21,7.292637065031533e-30,2.627043215364602e-36,1.7235274220157453e-31
1.9073988053732318e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667907961886,0.11866996576759684,0.02282156768171235,1.514260025113409e-46,1.0415483105767451e-32,1.8768095360816928e-17,3.370740466961827e-36,9.814403041759048e-25,2.2390726542484692e-26,1.6834987120125884e-11,6.113214734398037e-53,1.6834326851240926e-11,1.0904265002529597e-34,6.213639997785644e-34,8.914022227375128e-39,5.315339207800752e-52,2.919559742238078e-26,1.2009221578196736e-29,1.526357932766869e-20,1.7216365079715194e-10,2.6709779583953812e-48,2.3065793825397967e-32,7.353114445633468e-11,2.2683873728397298e-11,1.5954659595336988e-13,1.7184225032294692e-10,5.354833975643447e-16,1.9522912752849377e-17,8.604503355308821e-24,3.2073057414808923e-21,1.3035689836455178e-29,6.193071626192801e-36,4.379366272967698e-31
2.2446184868299874e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667900172433,0.11866996572121125,0.022821567679707146,4.510097430500788e-46,1.983153557401312e-32,3.047010927412637e-17,7.378590545961214e-36,1.5955823840224386e-24,4.072728145727966e-26,1.981147884662184e-11,1.5591042723065314e-52,1.9810564575929868e-11,2.0634754826003814e-34,1.1862703710380997e-33,1.8621299594804775e-38,1.4650339923899395e-51,4.7582588840401756e-26,2.667307200844113e-29,2.1137259615995164e-20,2.0263871775575107e-10,7.955285409605414e-48,5.135424085516638e-32,8.652735578448566e-11,2.669428237403441e-11,2.2079099440506222e-13,2.021935443909255e-10,8.700554948288035e-16,3.196668983788819e-17,1.5425595932999424e-23,4.460777071658178e-21,2.1259198343368584e-29,1.293678664466416e-35,9.691224044712647e-31
2.9190578497434985e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966788459015,0.11866996562844007,0.022821567675696736,3.4181866977682457e-45,5.740318918638608e-32,6.672451863569382e-17,2.9442569613888596e-35,3.50130449538543e-24,1.096894660992174e-25,2.5764588739162433e-11,8.112405686333342e-52,2.5763042837077746e-11,5.91064308943989e-34,3.4433644446872136e-33,6.560907435953629e-38,9.535233947053471e-51,1.0500353409969103e-25,1.0226960779253402e-28,3.574644592280725e-20,2.636225966901656e-10,6.029281986708118e-47,1.9956069914835236e-31,1.1251638089834766e-10,3.471509965906629e-11,3.7287748693292946e-13,2.628694237853005e-10,1.906848850292365e-15,7.122689908196362e-17,4.060239202684177e-23,7.61286549399814e-21,4.6983211411800996e-29,4.557596065375587e-35,3.704978112735082e-30
3.5236386238656244e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966787061808,0.11866996554527814,0.022821567672101726,1.278752656104233e-44,1.2270660738885462e-31,1.1709363296399887e-16,7.900166778013627e-35,6.1528920151417215e-24,2.241748582796988e-25,3.110121733017895e-11,2.4997233868787384e-51,3.109896518033901e-11,1.2540173457138317e-33,7.370070106549167e-33,1.6089769103317568e-37,3.3425425043080644e-50,1.8548214360599567e-25,2.620204357725916e-28,5.20855679949099e-20,3.1832807452240254e-10,2.255570215958299e-46,5.17352326366626e-31,1.35809606732595e-10,4.190511878479456e-11,5.426401832384212e-13,3.1723022697090036e-10,3.3472641673739297e-15,1.2684833704154388e-16,8.179763250011864e-23,1.118798318350823e-20,8.310509766706652e-29,1.1176010591351114e-34,9.487362327980017e-30
4.128219397987751e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667856642376,0.11866996546211622,0.022821567668506716,3.820680309087356e-44,2.3244235928045817e-31,1.879696041741401e-16,1.827362435035952e-34,9.888462598865971e-24,4.1017818584267563e-25,3.6437981253937194e-11,6.390727771777785e-51,3.643489054066571e-11,2.3588172180908946e-33,1.3973324371862747e-32,3.425520974136554e-37,9.528655824239244e-50,2.996825719979879e-25,5.753617464855263e-28,7.149046856124187e-20,3.730698696334647e-10,6.739233259326894e-46,1.1497499886117305e-30,1.590991936071862e-10,4.909513790379278e-11,7.43881225084411e-13,3.7156244526646563e-10,5.373647288975622e-15,2.0653727991550035e-16,1.48060938315188e-22,1.549372038476884e-20,1.3445857377341017e-28,2.379191931624293e-34,2.0836983301581997e-29
4.732800172109876e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667842663047,0.1186699653789543,0.022821567664911706,9.82423331060864e-44,4.035539624895165e-31,2.82818361209261e-16,3.7908192108692246e-34,1.489285144190273e-23,6.922959439719208e-25,4.17748804392709e-11,1.4340176666043198e-50,4.177081892037616e-11,4.067063013308643e-33,2.4277407315554052e-32,6.5818324279206885e-37,2.356996409710214e-49,4.5381826264248795e-25,1.1320357190214945e-27,9.396091389183392e-20,4.2784806559359653e-10,1.7328798165219125e-45,2.289572842570144e-30,1.8238514216901945e-10,5.628515701603675e-11,9.764805091832018e-13,4.258660949578905e-10,8.084468440605456e-15,3.1506516743478185e-16,2.4780222280228686e-22,2.0552987655989844e-20,2.0390364604111836e-28,4.571054482211286e-34,4.1016566306171454e-29
5.941961720354128e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966781469349,0.11866996521263047,0.022821567657721687,5.158676910301428e-43,1.0186684124462721e-30,5.582139144591983e-16,1.342820304198705e-33,2.944573352772764e-23,1.6679155518866236e-24,5.24490843101651e-11,5.72572201592801e-50,5.244268474726106e-11,1.0113312452860275e-32,6.136660574191641e-32,1.9908632241304905e-36,1.1500662139642094e-48,9.078619104581425e-25,3.5425813905120636e-27,1.48097503465819e-19,5.375139933355763e-10,9.099301809832113e-45,7.358910100943665e-30,2.2894612694275002e-10,7.066519522015373e-11,1.535275932989831e-12,5.343877536317939e-10,1.5949513537674612e-14,6.3901292397234515e-16,5.896090137211297e-22,3.3035129303420874e-20,4.091487655669211e-28,1.3824112066940609e-33,1.2853930097283528e-28
7.030207113773955e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667789508405,0.11866996506293902,0.02282156765125067,1.6703108496432806e-42,2.0200493418311548e-30,9.225600212546345e-16,3.4089345959034705e-33,4.8731536898348266e-23,3.199326591380702e-24,6.205632967516538e-11,1.55533443731876e-49,6.204737434113162e-11,1.978770489745853e-32,1.2183747049789167e-31,4.491171350854649e-36,3.564523682230355e-48,1.5190412707086413e-24,8.153269192003352e-27,2.073022510085386e-19,6.363386543669251e-10,2.9462325281441773e-44,1.7309969099814092e-29,2.708385767013123e-10,8.360722958048064e-11,2.144240209086049e-12,6.319597050598602e-10,2.6344659675234692e-14,1.0811353220612982e-15,1.1221834868270916e-21,4.711189937719692e-20,6.8652243693770925e-28,3.118132334003852e-33,2.9622592917867595e-28
